"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","COVID-19 rapid test kits demand and usage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401246","7.57.9","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401227","7.57.10","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401228","7.57.11","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401229","7.57.12","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401230","7.57.13","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401231","7.57.14","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401232","7.57.15","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401233","7.57.16","","..","","","0"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401234","7.57.17","","..","","","0"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401235","7.57.18","","..","","","0"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331401236","7.57.19","","..","","","0"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331401238","7.57.20","","F","","","2"
"2022-01","British Columbia","2016A000259","Air transportation [481]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331401239","7.57.21","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331401247","7.58.1","","F","","","2"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331401258","7.58.2","","F","","","2"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331401261","7.58.3","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401262","7.58.4","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331401263","7.58.5","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401264","7.58.6","","F","","","2"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401265","7.58.7","","F","","","2"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331401266","7.58.8","100.00","A","","","2"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401267","7.58.9","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401248","7.58.10","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401249","7.58.11","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401250","7.58.12","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401251","7.58.13","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401252","7.58.14","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331401253","7.58.15","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331401254","7.58.16","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331401255","7.58.17","","..","","","0"
"2022-01","British Columbia","2016A000259","Rail transportation [482]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331401256","7.58.18","","..","","","0"
